monto_sol_dev,ejercicio,periodo
18264,2016,9
18424,2016,9
11448,2016,9
112141,2016,9
16,2016,9
9470,2016,9
9067,2016,9
27104,2016,9
80294,2016,9
16315,2016,9
19110,2016,9
383305,2016,9
196299,2016,4
80014,2016,5
151336,2016,6
168533,2016,8
89293,2016,9
74359,2016,8
7475,2016,9
1924,2016,9
915,2016,9
29329,2016,9
56353,2016,9
13529,2016,9
80258,2016,9
3326,2016,8
198,2016,9
2574,2016,8
7620,2016,9
635,2016,9
18196,2016,9
18413,2016,9
13347,2016,8
26938,2016,9
36381,2016,9
9077,2016,9
1332,2016,7
6309,2016,9
19850,2016,9
291,2016,8
7079,2016,8
7122,2016,9
2163,2016,9
50004,2016,6
448,2016,7
189313,2016,8
448,2016,9
2106,2016,9
2875,2016,6
1404,2016,7
1920,2016,8
5658,2016,9
6434,2016,9
3995,2016,9
909,2016,9
181456,2016,8
332,2016,7
123,2016,8
645,2016,9
44460,2016,9
81504,2016,9
537054,2016,9
51093,2016,9
6646,2016,9
511804,2016,9
11649,2016,9
307984,2016,9
98707,2016,9
286229,2016,9
662442,2016,9
122819,2016,9
42867,2016,9
16676,2016,9
1012,2016,9
7416,2016,9
23655,2016,9
11913,2016,7
14153,2016,8
12481,2016,9
854,2016,8
992,2016,9
2015,2016,9
6173,2016,9
8933,2016,9
21301,2016,9
645,2016,9
11066,2016,8
103722,2016,9
1827,2016,7
32524,2016,8
2338,2016,9
62,2016,9
15534,2016,9
17368,2016,9
356,2016,9
7379,2016,8
20727,2016,9
42465,2016,9
865,2016,9
3670,2016,9
13728,2016,8
1613,2016,9
28583,2016,9
68426,2016,8
5927,2016,9
7343,2016,9
15706,2016,9
74149,2016,9
144,2016,9
8423,2016,9
171182,2016,9
6,2016,9
7843,2016,9
70,2016,9
26770,2016,9
19,2016,9
202411,2016,9
39073,2016,9
5159,2016,8
4938,2016,9
141058,2016,9
11392,2016,7
13826,2016,8
38301,2016,9
181407,2016,9
53,2016,9
103158,2016,9
1824,2016,9
33853,2016,9
7390,2016,9
333841,2016,9
33863,2016,9
37283,2016,9
52336,2016,9
151,2016,9
5092,2016,9
96,2016,9
469686,2016,9
1395,2016,9
26991,2016,9
147698,2016,9
4572,2016,9
50778,2016,9
51426,2016,9
28937,2016,9
83,2016,9
54663,2016,9
3684,2016,9
21893,2016,8
24449,2016,9
335,2016,9
22171,2016,9
314,2016,9
23572,2016,9
119973,2016,9
2896,2016,9
25918,2016,9
130120,2016,9
224093,2016,9
680,2016,9
9029,2016,9
32,2016,9
345018,2016,9
26,2016,9
2474,2016,9
136821,2016,9
36444,2016,9
252271,2016,9
13640,2016,9
288104,2016,9
2463,2016,9
150908,2016,9
26876,2016,9
553,2016,9
6338,2016,9
218495,2016,9
897219,2016,9
9355,2016,9
10330,2016,9
24,2016,9
130321,2016,9
195210,2016,9
174924,2016,9
29209,2016,9
706555,2016,9
52672,2016,9
427,2016,9
65146,2016,9
832116,2016,9
127518,2016,9
388046,2016,9
10167,2016,9
10207,2016,9
27128,2016,9
560180,2016,9
434163,2016,9
32947,2016,9
325,2016,9
19072,2016,9
61976,2016,9
296,2016,9
310671,2016,9
5628,2016,9
4948,2016,9
198,2016,9
21052,2016,9
21052,2016,8
2138,2016,9
12394,2016,9
922,2016,9
184708,2016,9
27356,2016,9
145698,2016,9
13268,2016,9
812228,2016,9
700,2016,2
697,2016,3
1583,2016,5
1524,2016,6
832,2016,7
1226,2016,8
499,2016,9
40,2016,9
14028,2016,9
243,2016,9
24178,2016,9
138,2016,9
2732,2016,9
21914,2016,9
52498,2016,9
28700,2016,9
785,2016,9
17250,2016,9
340622,2016,9
43134,2016,9
15279,2016,9
877378,2016,9
86,2016,9
48,2016,9
1179,2016,9
46396,2016,9
48028,2016,9
85132,2016,9
997345,2016,9
10184,2016,9
24340,2016,9
5681,2016,9
19815,2016,9
604886,2016,9
1004,2016,9
501,2016,9
665798,2016,9
251423,2016,9
11395,2016,4
17226,2016,5
9083,2016,6
12126,2016,7
13599,2016,8
178,2016,9
342,2016,9
85643,2016,9
101849,2016,8
27633,2016,8
1878,2016,9
35547,2016,9
3758,2016,6
37309,2016,9
1745,2016,8
2154,2016,8
1225,2016,9
648,2016,9
18460,2016,9
399,2016,9
31497,2016,9
1215,2016,9
13252,2016,9
847,2016,9
293,2016,9
131081,2016,9
31715,2016,9
48,2016,9
15671,2016,9
7057,2016,9
9253,2016,9
200170,2016,9
553367,2016,9
22878,2016,9
59235,2016,9
1388,2016,9
184,2016,9
17539,2016,9
134786,2016,9
2172,2016,9
12770,2016,9
3336,2016,9
524,2016,9
1281,2016,2
983,2016,3
1224,2016,4
836,2016,5
418,2016,6
549,2016,7
685,2016,8
155,2016,9
8646,2016,9
79256,2016,9
21578,2016,8
3861,2016,9
23845,2016,9
1210,2016,9
5202,2016,9
6178,2016,8
6835,2016,9
1523,2016,9
33850,2016,9
13593,2016,9
288,2016,9
608,2016,9
16427,2016,9
5745,2016,9
9074,2016,9
13558,2016,9
155,2016,8
410,2016,9
752,2016,9
62,2016,9
748,2016,9
1707,2016,9
413669,2016,9
10969,2016,9
5002,2016,9
1871,2016,9
3124,2016,9
31454,2016,9
157852,2016,9
10450,2016,9
16687,2016,9
7623,2016,9
48879,2016,9
3001,2016,9
1479,2016,9
2225,2016,9
6604,2016,9
7531,2016,9
853,2016,9
14306,2016,9
406,2016,9
2313,2016,6
4335,2016,7
3476,2016,8
3189,2016,9
111886,2016,9
1288,2016,9
7199,2016,9
8591,2016,9
934,2016,9
4333,2016,9
151,2016,9
1647,2016,9
240195,2016,9
5984,2016,4
8628,2016,5
10468,2016,6
10625,2016,7
10625,2016,8
27183,2016,9
33971,2016,9
188690,2016,9
8808,2016,9
3813,2016,9
141558,2016,9
6142,2016,8
12824,2016,9
6,2016,8
546,2016,9
121319,2016,9
5041,2016,9
718,2016,9
31191,2016,9
5307,2016,8
4163,2016,9
2069,2016,9
365808,2016,9
20966,2016,3
5955,2016,8
56412,2016,9
1667,2016,9
920,2016,9
22194,2016,9
785,2016,9
71510,2016,9
632704,2016,9
25873,2016,9
44181,2016,9
4652,2016,9
53297,2016,9
339527,2016,9
34362,2016,9
4746,2016,9
4060,2016,9
3317,2016,8
10996,2016,9
14062,2016,9
705,2016,7
155,2016,8
230,2016,9
16975,2016,9
571,2016,9
60918,2016,8
4509,2016,9
4840,2016,9
34316,2016,9
3402,2016,9
28288,2016,9
38573,2016,9
93,2016,9
58831,2016,9
20622,2016,8
15614,2016,9
284710,2016,9
2280,2016,9
63091,2016,8
37050,2016,9
6076,2016,9
49171,2016,9
630,2016,9
376,2016,9
832,2016,9
8629,2016,8
12008,2016,9
21326,2016,9
26178,2016,9
394,2016,9
8915,2016,9
8306,2016,9
16537,2016,8
993,2016,9
304022,2016,9
915811,2016,9
432934,2016,9
612900,2016,9
48,2016,9
246752,2016,9
1769,2016,9
7156,2016,9
14197,2016,8
252,2016,9
1480,2016,9
2520,2016,9
3765,2016,8
4082,2016,9
831,2016,9
1563,2016,9
51,2016,9
3003,2016,9
136244,2016,9
23465,2016,9
33564,2016,9
3082,2016,9
41396,2016,9
8071,2016,8
263335,2016,9
5467,2016,9
96014,2016,9
9,2016,9
254,2016,9
25635,2016,8
227,2016,9
165375,2016,9
36,2016,9
983,2016,9
39249,2016,9
5303,2016,9
248673,2016,9
3913,2016,9
466660,2016,9
3099,2016,9
323740,2016,9
1739,2016,9
12052,2016,9
147356,2016,9
485425,2016,9
486645,2016,9
2132,2016,9
25657,2016,9
4487,2016,9
233723,2016,9
20931,2016,9
26,2016,9
1265,2016,7
483,2016,8
14380,2016,9
1822,2016,7
200,2016,8
24448,2016,8
4347,2016,9
1907,2016,8
104035,2016,9
8365,2016,9
8679,2016,9
6830,2016,9
230998,2016,9
1718,2016,9
51735,2016,9
3987,2016,9
14168,2016,9
5029,2016,9
502999,2016,9
10171,2016,9
530935,2016,9
197880,2016,8
269720,2016,9
134922,2016,9
1158,2016,9
411212,2016,9
3156,2016,9
7863,2016,9
127418,2016,9
68058,2016,9
785,2016,9
9209,2016,9
55377,2016,9
1567,2016,9
174239,2016,9
87365,2016,9
580827,2016,9
50,2016,9
241804,2016,9
22131,2016,9
5776,2016,9
1257,2016,8
12020,2016,9
41048,2016,9
1773,2016,9
21128,2016,9
12437,2016,9
937,2016,9
5062,2016,7
13792,2016,9
3668,2016,9
19023,2016,9
83,2016,9
237394,2016,8
11781,2016,9
389,2016,9
2053,2016,9
1546,2016,9
6845,2016,9
586,2016,9
67,2016,7
12096,2016,9
5048,2016,9
1080,2016,9
331547,2016,9
3059,2016,9
14701,2016,8
1722,2016,9
522,2016,9
1349,2016,9
24972,2016,9
24859,2016,9
98432,2016,9
13692,2016,9
330498,2016,9
45086,2016,9
10981,2016,9
180525,2016,9
11724,2016,9
10777,2016,7
41530,2016,8
4322,2016,8
319794,2016,9
3852,2016,2
9368,2016,3
4035,2016,4
4283,2016,5
3481,2016,6
1621,2016,7
4289,2016,8
7816,2016,4
9826,2016,5
12058,2016,6
93816,2016,8
752,2016,9
929,2016,9
78,2016,9
444,2016,9
3222,2016,8
5181,2016,9
343399,2016,9
2495,2016,7
23312,2016,9
8446,2016,8
10196,2016,9
13297,2016,8
10515,2016,9
38043,2016,9
1015,2016,9
20919,2016,9
1250,2016,9
1187,2016,9
14221,2016,9
530,2016,9
8261,2016,9
12011,2016,9
35768,2016,9
1323,2016,9
48,2016,9
9640,2016,9
37776,2016,9
28000,2016,9
31764,2016,9
62516,2016,9
673,2016,9
86206,2016,9
19729,2016,4
970312,2016,9
15337,2016,9
155,2016,9
62664,2016,9
2591,2016,8
3255,2016,9
3790,2016,9
792,2016,9
9430,2016,9
447,2016,9
3163,2016,9
1829,2016,9
992,2016,9
5118,2016,9
18781,2016,9
43695,2016,8
6537,2016,9
92266,2016,9
6988,2016,9
2642,2016,9
15017,2016,9
804,2016,2
10276,2016,9
4074,2016,9
156944,2016,9
11789,2016,9
31388,2016,9
26704,2016,9
324787,2016,9
42705,2016,9
178340,2016,9
99457,2016,9
34121,2016,9
30025,2016,9
119448,2016,9
17347,2016,9
56,2016,9
549060,2016,9
5312,2016,9
106,2016,9
522798,2016,8
50067,2016,9
1839,2016,9
1064,2016,9
44282,2016,9
12607,2016,9
979,2016,8
134201,2016,9
5315,2016,9
64466,2016,9
79740,2016,9
133849,2016,9
26041,2016,9
28643,2016,9
102674,2016,9
39764,2016,9
5,2016,9
1327,2016,9
3182,2016,9
159103,2016,8
22206,2016,8
2827,2016,9
193390,2016,9
3393,2016,6
4839,2016,8
2387,2016,9
6475,2016,9
4236,2016,9
606930,2016,8
26957,2016,8
18647,2016,9
6181,2016,9
1491,2016,9
33350,2016,9
2684,2016,9
193,2016,9
56,2016,9
7194,2016,8
20142,2016,9
29673,2016,9
5114,2016,9
1484,2016,9
69303,2016,9
1758,2016,9
15998,2016,9
10409,2016,9
10507,2016,9
380,2016,9
290569,2016,9
5955,2016,9
28953,2016,9
24257,2016,8
808459,2016,9
130814,2016,9
47271,2016,9
8998,2016,9
758343,2016,9
37970,2016,9
9245,2016,9
45184,2016,9
9773,2016,9
364990,2016,8
3859,2016,9
33886,2016,9
45243,2016,9
202908,2016,9
767,2016,7
168,2016,7
417,2016,8
300,2016,9
485847,2016,9
25432,2016,8
15033,2016,9
2089,2016,6
13926,2016,9
2239,2016,9
13810,2016,9
1282,2016,9
4,2016,9
426,2016,9
716,2016,9
9968,2016,9
13652,2016,9
55526,2016,9
212986,2016,9
13651,2016,9
83271,2016,9
8433,2016,9
195465,2016,9
23476,2016,9
32394,2016,9
115375,2016,9
8579,2016,9
634344,2016,9
22172,2016,9
207531,2016,9
163653,2016,9
78887,2016,9
760894,2016,9
21287,2016,9
7565,2016,9
6149,2016,9
5124,2016,9
4998,2016,9
12642,2016,8
51937,2016,9
601454,2016,9
13139,2016,9
55083,2016,9
267326,2016,9
37254,2016,9
6564,2016,9
65371,2016,9
437,2016,9
3231,2016,9
14412,2016,9
802,2016,9
40274,2016,9
72033,2016,9
28939,2016,8
23122,2016,9
24406,2016,9
1701,2016,9
10284,2016,8
33521,2016,9
8620,2016,9
49931,2016,8
164095,2016,9
41115,2016,9
111530,2016,9
344204,2016,9
39944,2016,9
36773,2016,9
177235,2016,9
69956,2016,9
11457,2016,9
3200,2016,7
1784,2016,9
234,2016,8
499,2016,8
969,2016,8
1269,2016,8
137045,2016,6
32042,2016,9
31538,2016,9
31566,2016,9
30330,2016,9
121637,2016,9
17054,2016,9
95484,2016,9
23084,2016,9
27452,2016,9
4493,2016,9
62363,2016,9
290222,2016,9
3963,2016,9
33,2016,6
33,2016,7
149799,2016,9
28550,2016,9
112127,2016,9
56,2016,9
2737,2016,9
15715,2016,9
48068,2016,9
87185,2016,9
104617,2016,9
5984,2016,9
34339,2016,9
64431,2016,9
503491,2016,9
237797,2016,9
74,2016,9
251520,2016,9
7226,2016,8
24325,2016,9
71074,2016,9
55714,2016,9
199084,2016,9
648,2016,9
57973,2016,9
38348,2016,9
10954,2016,9
13511,2016,9
203444,2016,9
235149,2016,9
34545,2016,9
318497,2016,9
58464,2016,9
1394,2016,8
33868,2016,9
1288,2016,9
33434,2016,9
1455,2016,6
1358,2016,7
9,2016,9
8160,2016,9
2505,2016,9
1209,2016,9
2714,2016,8
114,2016,8
1442,2016,9
2740,2016,9
9145,2016,2
8359,2016,3
15776,2016,5
9668,2016,9
28858,2016,9
7,2016,9
3484,2016,9
1794,2016,9
28165,2016,9
185,2016,9
25641,2016,8
3875,2016,9
569,2016,2
3460,2016,3
2881,2016,5
6323,2016,6
88,2016,7
40,2016,8
1003,2016,9
4889,2016,9
33760,2016,9
5798,2016,9
440,2016,9
5195,2016,9
10510,2016,9
4756,2016,9
13331,2016,9
835488,2016,9
578275,2016,9
72159,2016,9
4901,2016,8
5489,2016,9
57144,2016,9
16937,2016,9
1991,2016,9
67007,2016,9
1657,2016,8
2364,2016,9
648,2016,9
105,2016,9
60862,2016,9
2872,2016,9
165145,2016,9
972990,2016,9
45972,2016,9
4180,2016,9
3215,2016,9
5577,2016,9
15606,2016,9
6904,2016,9
14907,2016,9
48393,2016,9
76582,2016,9
37621,2016,9
31998,2016,9
163518,2016,9
3942,2016,9
40984,2016,9
54370,2016,9
29142,2016,9
1368,2016,7
26436,2016,8
960,2016,9
601,2016,9
3588,2016,9
92538,2016,4
26963,2016,5
20365,2016,9
25508,2016,9
37129,2016,9
466259,2016,9
281,2016,9
12637,2016,9
16154,2016,9
35852,2016,9
929552,2016,9
110427,2016,9
15047,2016,9
1898,2016,9
19667,2016,9
6222,2016,9
13008,2016,9
2174,2016,9
15231,2016,9
1558,2016,9
58601,2016,9
1765,2016,9
2125,2016,9
38224,2016,9
12144,2016,6
4382,2016,7
5384,2016,7
8507,2016,8
1122,2016,9
62531,2016,9
8446,2016,9
332,2016,9
507,2016,9
6014,2016,9
29116,2016,9
3428,2016,9
21354,2016,9
7478,2016,9
4830,2016,9
5972,2016,9
2950,2016,9
1024,2016,9
2450,2016,9
1678,2016,9
3853,2016,9
10564,2016,8
3453,2016,9
3439,2016,9
158,2016,9
10171,2016,9
42613,2016,6
47225,2016,7
41889,2016,8
19423,2016,9
38036,2016,9
3263,2016,7
8531,2016,9
2627,2016,9
32412,2016,9
499,2016,9
10165,2016,9
6480,2016,9
6087,2016,9
875,2016,9
30312,2016,8
6311,2016,9
120691,2016,9
988,2016,9
2752,2016,9
3659,2016,9
821,2016,9
71980,2016,9
80474,2016,9
49394,2016,9
26,2016,9
273381,2016,9
714224,2016,9
172,2016,9
168811,2016,9
13897,2016,8
899,2016,9
1641,2016,9
1614,2016,9
10179,2016,9
2112,2016,9
371,2016,9
3497,2016,8
1490,2016,9
312,2016,9
36216,2016,9
551,2016,9
66467,2016,9
29,2016,9
55484,2016,9
6782,2016,9
2591,2016,9
28258,2016,2
31022,2016,3
5593,2016,9
28,2016,9
1141,2016,9
948,2016,9
9221,2016,9
1091,2016,9
167,2016,9
77276,2016,9
503,2016,9
34033,2016,9
8957,2016,9
260,2016,9
55890,2016,9
8916,2016,9
140,2016,8
2968,2016,9
5341,2016,8
2365,2016,2
9698,2016,9
1334,2016,9
4737,2016,9
363,2016,9
13149,2016,9
5891,2016,9
9029,2016,9
25713,2016,9
125579,2016,9
420446,2016,9
103055,2016,9
670,2016,9
17165,2016,9
532102,2016,9
300,2016,9
1822,2016,9
34,2016,9
15561,2016,8
5277,2016,8
24160,2016,9
87318,2016,9
5206,2016,9
280610,2016,9
8698,2016,9
363,2016,2
355,2016,3
1872,2016,4
355,2016,5
355,2016,7
355,2016,8
9587,2016,2
5428,2016,3
2665,2016,9
73349,2016,9
133,2016,9
341,2016,9
2008,2016,9
32700,2016,9
804426,2016,9
67,2016,9
65955,2016,9
10,2016,9
296467,2016,9
42202,2016,9
1260,2016,9
268539,2016,9
7369,2016,9
52715,2016,9
12327,2016,9
16091,2016,9
14752,2016,9
8045,2016,9
1576,2016,9
33052,2016,9
37807,2016,9
106,2016,9
770309,2016,9
5189,2016,9
32557,2016,9
31455,2016,9
1209,2016,9
28864,2016,9
16013,2016,8
3403,2016,9
26883,2016,9
155253,2016,9
790321,2016,9
46563,2016,9
26,2016,9
781396,2016,9
4977,2016,9
12545,2016,9
67205,2016,9
25937,2016,9
8137,2016,8
2743,2016,9
34016,2016,9
633790,2016,9
1072,2016,9
421409,2016,9
1197,2016,9
76806,2016,9
6347,2016,9
26962,2016,9
35407,2016,9
48,2016,9
52,2016,9
655675,2016,9
910661,2016,8
25798,2016,9
140662,2016,9
678550,2016,9
553392,2016,9
6373,2016,9
235646,2016,9
913966,2016,9
33099,2016,9
4137,2016,9
2924,2016,9
10165,2016,9
63871,2016,9
445,2016,8
86869,2016,9
8914,2016,9
445,2016,9
124008,2016,9
276,2016,9
10904,2016,9
13134,2016,9
673,2016,9
368349,2016,9
1123,2016,9
27392,2016,9
96747,2016,9
35924,2016,9
2138,2016,7
1206,2016,9
50410,2016,9
20411,2016,9
337079,2016,9
120451,2016,9
384816,2016,9
8373,2016,9
14745,2016,9
83512,2016,9
12008,2016,9
236667,2016,9
102619,2016,9
31303,2016,9
229397,2016,9
143680,2016,9
50549,2016,5
7131,2016,9
221509,2016,8
4570,2016,9
35309,2016,9
47257,2016,9
95096,2016,9
3254,2016,9
1005,2016,9
7694,2016,9
62,2016,9
12008,2016,9
70807,2016,9
2920,2016,9
6337,2016,9
847725,2016,4
5415,2016,9
6429,2016,9
55269,2016,9
18,2016,9
40,2016,9
82122,2016,9
5868,2016,9
984,2016,9
419856,2016,9
5646,2016,9
108060,2016,9
824,2016,9
16552,2016,9
3067,2016,9
9750,2016,9
13632,2016,8
3351,2016,9
100194,2016,5
104873,2016,6
169965,2016,9
6262,2016,8
205024,2016,9
1309,2016,9
1760,2016,6
6984,2016,9
394761,2016,9
1177,2016,9
42976,2016,9
134558,2016,9
51196,2016,9
370607,2016,9
38891,2016,9
6247,2016,9
14135,2016,9
124618,2016,9
69220,2016,9
37334,2016,9
62,2016,9
91509,2016,9
61322,2016,9
28654,2016,9
17542,2016,8
458733,2016,9
245204,2016,9
77585,2016,9
1455,2016,9
33664,2016,9
1796,2016,9
1260,2016,2
2303,2016,3
1996,2016,4
916,2016,5
1055,2016,6
1623,2016,7
2148,2016,8
7693,2016,9
7798,2016,9
788,2016,8
1074,2016,9
7444,2016,9
3385,2016,9
264,2016,9
6941,2016,9
2592,2016,9
110149,2016,9
26083,2016,9
43127,2016,9
8,2016,6
6954,2016,9
356,2016,9
35007,2016,9
8842,2016,9
13235,2016,9
9665,2016,9
26,2016,9
107,2016,9
59328,2016,9
737415,2016,9
6493,2016,9
9523,2016,9
462,2016,9
84641,2016,9
10357,2016,9
288933,2016,9
813,2016,9
313431,2016,9
27023,2016,9
23124,2016,9
674,2016,9
20037,2016,9
14491,2016,9
103500,2016,9
178589,2016,9
45577,2016,9
403,2016,9
482,2016,8
626,2016,9
70063,2016,9
180939,2016,9
64811,2016,9
33070,2016,9
34137,2016,8
90078,2016,9
3291,2016,9
21676,2016,9
1765,2016,9
148322,2016,9
3052,2016,9
44826,2016,8
5875,2016,3
2460,2016,4
3332,2016,5
1489,2016,7
1481,2016,8
3156,2016,9
40359,2016,9
134,2016,9
18491,2016,9
34796,2016,9
627,2016,9
1903,2016,9
28,2016,9
1694,2016,9
75431,2016,9
7474,2016,9
66418,2016,9
11784,2016,9
56552,2016,9
9,2016,9
1022,2016,9
2951,2016,9
2540,2016,9
898,2016,9
814376,2016,9
81774,2016,9
220,2016,9
41127,2016,9
2612,2016,9
13361,2016,9
1071,2016,9
18658,2016,8
851242,2016,9
8249,2016,9
656569,2016,9
7687,2016,9
11928,2016,3
9676,2016,4
7248,2016,5
955,2016,9
1683,2016,9
21594,2016,9
107,2016,9
2866,2016,8
626981,2016,9
13831,2016,5
14223,2016,6
16723,2016,8
23238,2016,9
3453,2016,9
306,2016,8
543,2016,9
3712,2016,9
437,2016,9
4672,2016,9
42197,2016,8
685,2016,9
34002,2016,9
334941,2016,9
31671,2016,9
439536,2016,9
46260,2016,9
223726,2016,9
1990,2016,9
1058,2016,8
87252,2016,9
34710,2016,8
7676,2016,9
1670,2016,9
768595,2016,9
178617,2016,9
465782,2016,8
20887,2016,9
90821,2016,9
464,2016,9
370,2016,9
43958,2016,9
455361,2016,9
11170,2016,8
5490,2016,9
934,2016,7
1185,2016,8
31399,2016,9
1833,2016,9
24327,2016,9
8603,2016,9
2014,2016,8
1662,2016,9
4889,2016,9
30041,2016,9
1256,2016,9
87691,2016,9
8387,2016,9
9,2016,9
2160,2016,9
809,2016,9
7926,2016,9
2596,2016,9
706,2016,9
95576,2016,9
2927,2016,9
28635,2016,9
1323,2016,9
5443,2016,9
1397,2016,9
13121,2016,9
4527,2016,9
19993,2016,9
466776,2016,9
296,2016,9
40095,2016,9
3120,2016,9
177969,2016,9
950,2016,9
15406,2016,9
222801,2016,9
146,2016,9
393,2016,9
717799,2016,9
392019,2016,9
176,2016,9
5925,2016,9
892,2016,9
5217,2016,9
2523,2016,9
210,2016,9
3581,2016,9
762090,2016,9
6499,2016,9
28000,2016,9
3102,2016,9
5628,2016,8
4792,2016,9
61774,2016,9
8472,2016,9
49625,2016,9
34558,2016,9
247524,2016,9
24678,2016,9
57336,2016,9
98229,2016,9
247255,2016,9
572053,2016,9
11259,2016,9
21684,2016,9
45646,2016,9
2237,2016,9
47596,2016,9
757476,2016,9
45420,2016,9
364882,2016,9
324554,2016,9
124437,2016,9
52687,2016,9
425,2016,9
9396,2016,9
589268,2016,9
341549,2016,9
16348,2016,9
138986,2016,9
362,2016,9
91047,2016,9
6700,2016,9
30490,2016,9
91781,2016,9
318172,2016,9
484210,2016,9
33676,2016,9
256475,2016,9
2175,2016,9
41620,2016,8
17691,2016,9
450587,2016,9
1804,2016,9
991369,2016,9
12999,2016,9
72642,2016,9
255365,2016,9
184030,2016,9
49176,2016,9
68063,2016,9
338002,2016,9
10912,2016,9
316199,2016,9
272,2016,9
24435,2016,9
1878,2016,9
569622,2016,9
396642,2016,9
17277,2016,9
41693,2016,9
189162,2016,9
33060,2016,9
367319,2016,9
144579,2016,8
44370,2016,9
35657,2016,9
141274,2016,9
177144,2016,9
24,2016,9
53503,2016,9
149,2016,9
856528,2016,9
32323,2016,8
14575,2016,9
31632,2016,9
392714,2016,9
992224,2016,9
612090,2016,9
10619,2016,9
746293,2016,9
26017,2016,9
9086,2016,9
19453,2016,9
79085,2016,9
1312,2016,9
107863,2016,9
3729,2016,9
783576,2016,9
3002,2016,9
256,2016,9
3635,2016,9
6065,2016,9
71287,2016,9
71017,2016,9
36269,2016,9
144639,2016,9
62420,2016,9
388145,2016,9
107,2016,9
5056,2016,9
78566,2016,9
99432,2016,9
7291,2016,9
456259,2016,9
159938,2016,9
391410,2016,9
18950,2016,9
1478,2016,9
10430,2016,9
231093,2016,9
136085,2016,9
18744,2016,9
124185,2016,9
10739,2016,9
378726,2016,9
264471,2016,9
30763,2016,9
41384,2016,7
50030,2016,8
42377,2016,9
122209,2016,9
129680,2016,9
32010,2016,9
295612,2016,9
505768,2016,9
280,2016,9
12093,2016,9
705659,2016,9
1847,2016,9
712,2016,9
15,2016,9
21736,2016,9
13036,2016,9
4398,2016,9
21513,2016,9
1450,2016,9
138876,2016,9
95367,2016,9
326561,2016,9
141031,2016,9
33678,2016,9
3013,2016,9
136314,2016,9
901255,2016,9
92069,2016,9
12824,2016,9
6048,2016,9
15419,2016,9
100477,2016,9
601,2016,9
134009,2016,9
63872,2016,9
248798,2016,9
7399,2016,9
111644,2016,9
11597,2016,9
4000,2016,9
15598,2016,9
2294,2016,9
30808,2016,9
1354,2016,9
101232,2016,9
8039,2016,3
6511,2016,9
127081,2016,9
1387,2016,9
4011,2016,9
7876,2016,9
97438,2016,9
429368,2016,9
102468,2016,9
268728,2016,9
30470,2016,9
40905,2016,9
20446,2016,9
206,2016,9
573203,2016,9
56885,2016,9
17632,2016,9
11005,2016,9
388482,2016,9
286342,2016,9
206357,2016,9
986,2016,9
170818,2016,9
20277,2016,9
104684,2016,9
902,2016,9
68274,2016,9
2826,2016,7
645,2016,8
286,2016,9
21469,2016,9
493,2016,9
108127,2016,9
2500,2016,9
28525,2016,9
23776,2016,9
10817,2016,9
8462,2016,9
107351,2016,9
57282,2016,9
7688,2016,9
177277,2016,9
14636,2016,9
51916,2016,9
32944,2016,9
188406,2016,9
721,2016,9
858074,2016,9
18038,2016,9
490,2016,9
38911,2016,9
49,2016,9
127,2016,9
274248,2016,9
68124,2016,9
229,2016,8
70,2016,9
2994,2016,9
62,2016,9
219,2016,9
5269,2016,9
27369,2016,9
17332,2016,9
13205,2016,9
1000,2016,8
1729,2016,9
71199,2016,9
26106,2016,9
16368,2016,9
39567,2016,9
220465,2016,9
165327,2016,9
171,2016,9
144999,2016,9
13064,2016,9
45141,2016,9
562010,2016,9
3621,2016,9
143,2016,9
27695,2016,9
1252,2016,9
3009,2016,9
901,2016,9
3332,2016,9
238112,2016,9
13608,2016,9
3897,2016,9
97398,2016,9
523782,2016,9
9323,2016,9
94957,2016,9
7658,2016,9
13574,2016,9
23757,2016,9
5837,2016,7
1299,2016,9
14422,2016,9
1450,2016,9
899,2016,9
1090,2016,9
7645,2016,9
264,2016,9
251861,2016,9
372,2016,9
5770,2016,9
802,2016,9
9922,2016,9
707,2016,9
8863,2016,9
46030,2016,9
3220,2016,8
3008,2016,8
49901,2016,9
66724,2016,9
134226,2016,9
24745,2016,9
110521,2016,9
20567,2016,9
29833,2016,9
87589,2016,9
8385,2016,9
27082,2016,9
80236,2016,9
80144,2016,9
437,2016,7
383,2016,8
215,2016,9
11688,2016,9
1030,2016,9
1182,2016,9
64,2016,9
61271,2016,9
147757,2016,9
449874,2016,9
24353,2016,9
46216,2016,9
32531,2016,9
37932,2016,9
33568,2016,9
1669,2016,5
8135,2016,9
61,2016,9
17550,2016,9
35531,2016,9
203888,2016,9
1830,2016,9
4660,2016,9
380462,2016,9
141774,2016,9
262369,2016,9
194399,2016,9
278153,2016,9
153200,2016,9
29153,2016,9
111930,2016,9
125812,2016,9
169705,2016,9
415245,2016,9
44025,2016,9
574037,2016,9
977727,2016,9
227616,2016,9
28815,2016,9
198418,2016,9
266,2016,8
43208,2016,9
44410,2016,9
28154,2016,9
141254,2016,9
29975,2016,9
1488,2016,9
5350,2016,9
343180,2016,9
79169,2016,9
41642,2016,9
51147,2016,9
122962,2016,9
703162,2016,9
11877,2016,9
48590,2016,9
6019,2016,9
24853,2016,9
44887,2016,9
72,2016,9
214249,2016,9
1575,2016,9
156154,2016,9
442012,2016,9
2223,2016,9
1805,2016,9
183,2016,3
214,2016,4
133,2016,5
179,2016,6
